search_id,user_id,search_query,searched_movie_id,clicked_movie_id,search_timestamp,result_rank
4234,557,Titanic,1721,,2025-11-12 14:07:25,8
4235,557,"Bourne Identity, The",5418,5418.0,2026-07-05 10:34:04,3
4236,557,Toy Story 2,3114,3114.0,2026-01-12 11:00:21,1
4237,557,"Shining, The",1258,,2026-08-08 06:45:48,6
4238,557,Antz,2294,2294.0,2026-08-26 02:44:15,1
4239,557,Drive,88129,,2026-08-28 07:44:02,7
4240,557,Matewan,3090,,2026-07-27 12:56:18,7
4241,557,"Hunchback of Notre Dame, The",783,,2026-08-19 00:13:23,6
4242,558,Guardians of the Galaxy,112852,112852.0,2026-08-20 02:12:36,4
4243,559,"Silence of the Lambs, The",593,,2025-11-25 16:48:20,10
4244,559,"Insider, The",3006,,2026-01-12 11:09:07,5
4245,559,Star Wars: Episode IV - A New Hope,260,,2026-03-21 22:12:29,7
4246,559,"Very Potter Musical, A",93006,93006.0,2026-03-20 16:30:35,3
4247,559,Game of Death,4441,,2026-07-28 22:00:52,10
4248,560,"Dark Knight, The",58559,,2025-09-11 14:56:58,10
4249,560,Sullivan's Travels,2936,2936.0,2026-06-30 04:21:06,10
4250,560,Contact,1584,,2026-05-09 17:35:22,9
4251,561,Deliverance,2871,2871.0,2026-06-11 20:09:22,3
4252,562,Eyes Wide Shut,2712,,2025-12-21 11:39:23,8
4253,562,"Terminator, The",1240,1240.0,2025-10-09 03:43:16,9
4254,562,Shall We Dance?,1537,,2026-09-07 22:33:53,9
4255,562,Ex Machina,115713,,2026-09-04 12:34:42,6
4256,562,Thunderbirds,8782,8782.0,2026-03-06 01:12:35,4
4257,562,"Net, The",185,185.0,2026-02-10 18:02:02,9
4258,562,Marley & Me,65230,65230.0,2026-08-11 16:53:02,8
4259,562,"Lion King, The",364,364.0,2026-06-03 13:52:14,1
4260,563,The Count of Monte Cristo,5064,5064.0,2026-05-18 15:08:10,1
4261,563,Erin Brockovich,3408,3408.0,2025-11-06 23:53:38,1
4262,563,Metro,1432,1432.0,2026-05-25 00:53:08,4
4263,563,Stranger than Fiction,46976,46976.0,2026-02-23 05:02:28,1
4264,563,Collateral,8798,,2026-07-15 20:20:12,7
4265,563,"Matrix, The",2571,2571.0,2026-09-07 10:54:14,1
4266,563,Pi,1921,1921.0,2025-12-28 20:19:38,2
4267,563,What About Bob?,3809,3809.0,2026-07-31 12:15:41,10
4268,563,The Hunger Games,91500,91500.0,2025-10-20 02:17:14,4
4269,564,"Muppet Christmas Carol, The",2083,2083.0,2026-05-21 02:36:48,1
4270,564,"Score, The",4448,,2026-08-24 12:50:40,8
4271,564,"Limey, The",2912,2912.0,2026-03-23 16:34:17,3
4272,564,American History X,2329,2329.0,2026-03-20 02:12:15,7
4273,564,"Lost Boys, The",4128,4128.0,2026-05-15 23:55:38,6
4274,564,Quiz Show,300,,2025-10-11 21:00:44,3
4275,565,Rush Hour,2273,,2025-11-11 21:41:29,5
4276,565,2001: A Space Odyssey,924,,2026-08-05 15:22:19,8
4277,565,"Lady Eve, The",2935,2935.0,2026-04-21 01:08:34,2
4278,565,Thor: The Dark World,106072,,2025-10-17 11:27:10,5
4279,565,What Women Want,4018,,2026-07-23 18:17:31,6
4280,565,"Graduate, The",1247,1247.0,2026-04-02 04:56:11,4
4281,565,"Celebration, The",2360,,2026-04-22 14:38:14,5
4282,565,"Fast and the Furious, The",4369,,2026-07-08 04:40:38,10
4283,565,"Bucket List, The",56587,56587.0,2025-11-07 06:03:45,5
4284,565,Copycat,22,22.0,2026-01-15 00:01:54,7
4285,566,Inception,79132,79132.0,2025-10-11 18:13:31,2
4286,566,The Imitation Game,116797,116797.0,2026-06-08 22:15:07,2
4287,566,Amelie,4973,,2026-01-08 11:31:22,8
4288,566,Meet the Fockers,30825,,2026-02-17 17:08:08,7
4289,566,Chain Reaction,836,836.0,2025-12-30 15:42:59,7
4290,567,Tommy Boy,333,333.0,2026-04-08 23:17:54,1
4291,567,"Lion King, The",364,,2025-10-22 01:35:39,8
4292,568,Singin' in the Rain,899,,2025-09-30 09:20:16,9
4293,568,Evan Almighty,53993,53993.0,2026-05-05 19:38:02,1
4294,568,Eyes Wide Shut,2712,,2025-10-29 11:59:05,8
4295,568,Cliffhanger,434,434.0,2026-08-02 11:19:51,5
4296,568,"First Wives Club, The",830,,2026-09-01 20:57:02,7
4297,568,Willy Wonka & the Chocolate Factory,1073,,2026-01-26 20:09:09,9
4298,568,Animal House,3421,3421.0,2025-09-10 01:33:49,4
4299,569,"Music Man, The",26084,,2026-07-21 11:23:01,9
4300,569,"Aviator, The",30812,30812.0,2026-08-04 14:50:43,9
4301,569,Men in Black,1580,,2025-11-02 07:02:38,9
4302,569,Ghost,587,,2026-01-05 20:09:57,8
4303,569,"Big Chill, The",2352,,2026-06-18 23:59:56,8
4304,569,Superbad,54503,54503.0,2026-01-14 18:09:27,3
4305,570,Beauty and the Beast,595,,2026-01-09 05:17:23,9
4306,571,Iron Man,59315,,2026-04-22 20:19:32,6
4307,571,Green Zone,74795,,2026-08-24 14:40:03,7
4308,571,Tommy Boy,333,,2026-01-21 09:35:03,6
4309,571,Election,2599,2599.0,2025-12-24 15:50:08,1
4310,571,"Curious Case of Benjamin Button, The",64957,,2026-05-04 13:20:06,8
4311,571,King of Comedy,110281,110281.0,2025-12-19 01:04:26,1
4312,571,Batman: Gotham Knight,60979,60979.0,2026-02-13 13:16:08,7
4313,571,"Crouching Tiger, Hidden Dragon",3996,3996.0,2025-09-19 00:12:29,8
4314,571,Erin Brockovich,3408,3408.0,2026-03-06 13:25:55,2
4315,571,American Graffiti,3363,3363.0,2025-10-02 20:32:53,7
4316,571,"Right Stuff, The",1231,1231.0,2026-01-16 15:24:49,4
4317,571,Independence Day,780,,2026-05-06 09:23:11,10
4318,571,The Hobbit: The Battle of the Five Armies,118696,118696.0,2026-07-14 21:21:06,5
4319,571,"Patriot, The",3753,3753.0,2025-11-11 12:20:28,4
4320,572,Serial Mom,532,532.0,2026-03-22 15:57:39,3
4321,572,"Edge of Heaven, The",55555,55555.0,2026-08-09 01:07:27,1
4322,572,"French Connection, The",1953,,2026-04-07 12:07:54,9
4323,572,"Dictator, The",94677,,2025-10-12 21:15:04,8
4324,572,Frida,5791,5791.0,2026-03-22 05:16:19,1
4325,572,"Abominable Snowman, The",3648,3648.0,2026-03-07 03:33:39,7
4326,572,"Lord of the Rings: The Fellowship of the Ring, The",4993,4993.0,2026-06-27 15:53:53,8
4327,572,Exit to Eden,234,234.0,2025-10-24 22:47:38,5
4328,572,"Good, the Bad and the Ugly, The",1201,,2025-10-10 10:08:03,8
4329,572,Star Trek VI: The Undiscovered Country,1372,,2026-01-05 18:30:26,5
4330,572,"Fast and the Furious, The",4369,4369.0,2026-08-31 16:23:14,7
4331,572,Salvador,4407,4407.0,2026-03-07 11:29:36,9
4332,573,"Black Dahlia, The",48142,,2025-12-22 22:20:39,5
4333,574,Tarzan,2687,,2025-12-13 16:47:53,4
4334,574,Twelve Monkeys,32,32.0,2026-01-25 15:13:43,2
4335,575,Godzilla,1882,1882.0,2025-10-23 16:46:08,1
4336,575,Police Academy,2378,,2025-11-21 00:01:11,3
4337,575,"Avengers, The",89745,,2026-04-21 10:32:44,8
4338,575,Million Dollar Baby,30707,30707.0,2026-08-19 10:12:46,7
4339,576,Tomorrow Never Dies,1722,,2026-04-08 08:52:04,7
4340,576,Joe Dirt,4247,4247.0,2026-05-04 05:15:15,9
4341,576,Rear Window,904,904.0,2025-12-18 15:33:42,2
4342,576,Mystery Train,3521,3521.0,2026-07-18 22:19:55,1
4343,576,"Exorcist III, The",1999,1999.0,2026-04-01 06:04:06,8
4344,576,Children of Men,48774,48774.0,2025-10-17 20:25:58,6
4345,577,Farinelli: il castrato,242,242.0,2026-06-23 02:14:02,3
4346,577,Splash,2100,,2026-08-14 09:36:13,3
4347,578,Mr. & Mrs. Smith,33679,33679.0,2026-06-24 17:07:24,3
4348,578,Daddy Day Care,6338,6338.0,2026-01-11 14:26:27,2
4349,578,Nell,282,282.0,2025-11-05 03:30:40,2
4350,578,American Pie 2,4718,4718.0,2026-08-20 23:47:29,7
4351,578,Men in Black II,5459,5459.0,2026-01-23 13:06:49,2
4352,578,Spectre,136020,136020.0,2026-01-24 13:05:07,6
4353,578,Speed Racer,59037,,2026-05-11 09:40:13,8
4354,578,"Seventh Seal, The",1237,1237.0,2026-06-03 03:03:34,5
4355,578,10 Cloverfield Lane,152077,,2026-05-09 22:44:45,7
4356,578,Bridge of Spies,143385,,2025-12-10 07:44:55,7
4357,578,"Imaginarium of Doctor Parnassus, The",69951,,2026-07-15 10:38:42,3
4358,578,Manhattan,1244,,2025-10-23 07:35:06,2
4359,578,Trainwreck,134393,,2025-12-17 17:52:15,5
4360,579,Conspiracy Theory,1597,,2025-11-02 07:21:02,5
4361,579,Nine Months,186,186.0,2026-08-11 04:14:34,4
4362,579,Star Wars: Episode II - Attack of the Clones,5378,5378.0,2026-07-21 03:29:41,4
4363,579,Pulp Fiction,296,,2025-09-28 13:14:01,5
4364,579,Rush Hour 2,4701,4701.0,2026-07-14 02:22:35,6
4365,579,Forrest Gump,356,,2026-08-16 16:49:05,5
4366,579,"Royal Tenenbaums, The",4979,,2026-08-26 11:15:11,4
4367,580,Much Ado About Nothing,497,497.0,2026-02-16 22:24:09,3
4368,580,Sully,160980,,2025-11-27 10:47:33,10
4369,580,Equilibrium,5903,,2025-12-07 09:59:47,9
4370,580,Field of Dreams,1302,,2026-03-04 15:54:46,3
4371,580,Raiders of the Lost Ark,1198,,2026-06-24 01:34:18,5
4372,580,Smooth Talk,31038,,2025-11-13 07:19:21,4
4373,580,Fried Green Tomatoes,1271,1271.0,2026-03-19 09:19:52,1
4374,580,Jurassic Park,480,,2026-07-29 22:28:44,9
4375,580,Fight Club,2959,2959.0,2026-03-13 11:27:00,8
4376,580,House of Games,4037,,2026-06-08 02:48:05,9
4377,580,"Crow, The",353,,2026-08-01 21:17:57,8
4378,580,Forrest Gump,356,356.0,2026-06-21 15:56:18,5
4379,581,Knocked Up,52973,52973.0,2025-12-13 21:06:14,6
4380,581,"Blues Brothers, The",1220,,2026-01-31 08:57:51,8
4381,581,JFK,3386,,2025-11-13 02:56:16,8
4382,581,Newsies,2084,,2026-02-04 06:37:14,10
4383,581,Fight Club,2959,,2026-05-19 17:15:12,7
4384,581,¡Three Amigos!,2478,,2026-09-05 07:28:37,7
4385,581,Kung Pow: Enter the Fist,5047,5047.0,2025-11-07 14:06:15,3
4386,581,Barry Lyndon,2730,2730.0,2025-09-29 12:47:53,4
4387,581,"Honey, I Blew Up the Kid",2053,2053.0,2026-04-24 17:24:26,3
4388,581,Partly Cloudy,72356,,2025-09-16 14:19:50,6
4389,581,"Sting, The",1234,1234.0,2026-02-28 10:19:32,8
4390,581,Flesh & Blood,7307,,2025-11-12 11:49:42,10
4391,582,Quiz Show,300,300.0,2026-02-11 16:21:10,4
4392,582,My Best Friend's Girl,62439,,2026-08-20 04:12:01,6
4393,582,End of Watch,96811,96811.0,2025-11-26 02:26:42,3
4394,582,Clear and Present Danger,349,,2026-05-02 06:10:21,9
4395,582,Sweet November,4155,,2025-12-06 21:51:57,5
4396,582,Ferris Bueller's Day Off,2918,2918.0,2026-05-07 06:45:34,4
4397,582,School of Rock,6863,,2026-02-23 07:00:28,10
4398,582,Underworld: Evolution,42738,,2026-04-15 13:22:05,7
4399,583,Beetlejuice,2174,2174.0,2026-08-16 19:20:18,2
4400,583,Dances with Wolves,590,590.0,2025-12-18 02:47:17,1
4401,583,About Schmidt,5945,5945.0,2026-06-23 10:51:01,2
4402,583,Daredevil,6157,,2025-11-02 04:33:59,8
4403,583,Star Wars: Episode IV - A New Hope,260,260.0,2025-10-28 00:18:26,7
4404,583,Star Wars: Episode I - The Phantom Menace,2628,2628.0,2026-03-04 09:48:30,2
4405,583,Pumping Iron,7225,,2026-03-23 19:30:52,10
4406,583,"Gods Must Be Crazy, The",2150,2150.0,2026-06-17 23:15:46,3
4407,583,Z,5475,5475.0,2025-12-01 17:46:45,6
4408,584,"Dark Knight, The",58559,,2026-07-08 21:59:31,10
4409,584,Mary Poppins,1028,1028.0,2025-12-08 10:01:03,2
4410,584,Red Planet,3981,,2026-02-05 07:13:23,5
4411,584,Spider-Man,5349,5349.0,2026-03-13 06:02:12,3
4412,584,Collateral,8798,8798.0,2026-01-18 11:19:51,5
4413,584,That Thing You Do!,1042,,2025-10-28 03:11:09,3
4414,584,"Addams Family, The",2124,,2025-12-07 22:30:07,6
4415,584,Kung Fu Panda 2,87222,,2026-08-13 02:43:35,6
4416,584,Cat on a Hot Tin Roof,971,971.0,2026-02-16 00:25:27,3
4417,584,Doctor Who: Voyage Of The Damned,147382,,2026-01-28 18:01:54,9
4418,584,Carlito's Way,431,431.0,2026-03-26 03:49:27,4
4419,584,Back to the Future,1270,1270.0,2026-06-25 16:53:44,3
4420,584,Goodfellas,1213,1213.0,2026-02-23 14:09:12,8
4421,585,Schindler's List,527,527.0,2026-05-30 04:44:18,2
4422,585,Hackers,170,170.0,2026-03-16 23:34:46,6
4423,585,Ocean's Eleven,4963,,2026-04-10 22:54:16,10
4424,585,Battle Royale 2: Requiem,27704,27704.0,2025-11-20 08:27:42,1
4425,585,"Specialist, The",315,,2025-12-10 19:08:36,9
4426,585,Courage Under Fire,647,,2026-05-09 23:36:24,9
4427,585,Moneyball,89492,89492.0,2025-11-15 00:30:55,3
4428,585,Die Hard,1036,,2025-10-02 22:10:47,10
4429,585,Robin Hood: Prince of Thieves,1027,1027.0,2025-10-27 17:53:40,3
4430,585,"Lord of the Rings: The Two Towers, The",5952,5952.0,2026-02-11 23:14:57,9
4431,585,Ghostbusters,2716,2716.0,2026-08-30 04:28:19,2
4432,585,The Spectacular Now,103539,,2025-11-02 12:15:20,5
4433,585,Minority Report,5445,,2026-01-25 14:41:32,6
4434,585,Garden State,8784,8784.0,2026-02-11 00:28:33,1
4435,586,Fantasia 2000,3159,,2026-08-25 15:20:39,8
4436,586,Bloodsport 2,667,667.0,2026-07-01 16:04:37,1
4437,586,Ice Age 2: The Meltdown,44022,44022.0,2026-07-01 16:44:42,1
4438,586,Showgirls,193,,2026-01-28 02:48:23,5
4439,586,"Good Girl, The",5505,,2026-03-28 17:44:14,10
4440,586,Stealing Home,3138,3138.0,2026-03-13 05:35:14,1
4441,586,Short Circuit,4545,,2026-03-16 18:28:48,5
4442,586,"Bourne Supremacy, The",8665,,2025-09-30 13:26:40,8
4443,586,"Third Man, The",1212,1212.0,2026-09-02 00:59:44,7
4444,586,"Opposite of Sex, The",1885,,2026-08-23 22:28:53,7
4445,587,Dead Man,714,714.0,2026-02-09 14:31:42,6
4446,587,"Very Brady Sequel, A",818,818.0,2026-06-18 17:18:27,2
4447,587,"Crazy, Stupid, Love.",88163,88163.0,2026-05-27 06:32:56,7
4448,588,Harry Potter and the Chamber of Secrets,5816,5816.0,2026-05-01 00:06:38,5
4449,588,Brazil,1199,1199.0,2025-12-03 11:42:06,5
4450,588,City of God,6016,6016.0,2026-04-05 00:57:07,3
4451,588,Fast Times at Ridgemont High,3210,3210.0,2026-06-22 01:34:37,1
4452,588,Revenge of the Nerds,4214,4214.0,2025-12-05 16:14:04,7
4453,588,Gravity,104841,104841.0,2026-02-14 05:16:32,1
4454,588,Dune,2021,2021.0,2026-05-31 18:42:55,4
4455,588,Flatliners,3686,,2026-06-19 19:45:26,8
4456,589,"Net, The",185,185.0,2026-05-29 17:50:15,8
4457,589,"O Brother, Where Art Thou?",4027,4027.0,2026-08-26 19:28:17,6
4458,589,"Sixth Sense, The",2762,2762.0,2026-05-01 22:34:51,5
4459,589,"O Brother, Where Art Thou?",4027,4027.0,2026-03-12 19:03:54,4
4460,589,Jumanji,2,2.0,2026-02-12 03:56:28,4
4461,589,Spectre,136020,136020.0,2026-03-28 17:36:53,4
4462,589,End of Days,3113,,2026-03-01 19:42:57,6
4463,589,Night of the Living Dead,968,,2026-02-12 19:32:44,4
4464,589,The Tale of the Bunny Picnic,183301,183301.0,2026-02-02 19:11:07,10
4465,589,Mr. & Mrs. Smith,33679,33679.0,2025-12-17 17:54:16,4
4466,589,Blues Brothers 2000,1772,1772.0,2026-08-04 11:03:34,3
4467,589,Orgazmo,2325,2325.0,2026-04-12 18:59:51,4
4468,589,Room in Rome,85885,,2025-10-09 13:38:38,2
4469,589,Earth vs. the Flying Saucers,2665,,2025-12-04 05:09:32,10
4470,590,Star Wars: Episode I - The Phantom Menace,2628,2628.0,2026-05-06 01:57:56,3
4471,590,Stand by Me,1259,1259.0,2025-09-16 20:11:53,1
4472,590,Big,2797,2797.0,2026-01-24 18:31:23,1
4473,591,Twilight,63992,63992.0,2026-02-14 17:51:39,3
4474,591,Gang Related,1662,,2025-11-23 09:23:55,6
4475,591,Road House,4654,4654.0,2026-06-29 00:33:05,1
4476,591,L.A. Confidential,1617,,2026-08-14 14:18:55,8
4477,591,Million Dollar Baby,30707,,2026-03-14 04:18:27,8
4478,591,Legend,2143,,2025-10-15 11:06:48,5
4479,591,Cheech & Chong's The Corsican Brothers,5428,,2026-02-15 23:50:17,9
4480,592,Only You,289,,2026-06-04 10:33:21,5
4481,593,Road House,4654,4654.0,2026-04-04 00:23:15,2
4482,593,Super Size Me,8464,,2025-12-03 08:11:01,2
4483,593,Saint Ralph,33826,33826.0,2025-09-21 12:09:44,9
4484,593,Stargate,316,316.0,2025-09-14 10:42:48,10
4485,593,Point of No Return,8268,8268.0,2026-02-21 07:09:36,3
4486,593,Gone in 60 Seconds,3717,3717.0,2026-06-03 04:24:37,2
4487,593,Home,130520,130520.0,2026-05-15 23:09:49,2
4488,593,Tropic Thunder,61132,,2025-09-12 10:59:16,3
4489,593,Ace Ventura: When Nature Calls,19,19.0,2026-03-19 09:32:50,5
4490,593,Semi-Pro,58156,,2026-04-12 20:17:00,10
4491,593,Harold & Kumar Escape from Guantanamo Bay,59022,,2025-11-02 05:13:52,5
4492,593,Crash,33166,,2026-02-11 14:31:55,10
4493,594,Face/Off,1573,,2026-01-08 12:41:00,9
4494,594,Barcelona,417,,2026-04-14 01:57:43,10
4495,594,Out of the Past,2066,2066.0,2026-01-26 05:31:47,3
4496,594,Cloud Atlas,97752,,2026-07-07 11:50:54,6
4497,594,Source Code,85414,,2026-08-14 22:14:10,7
4498,594,Sixteen Candles,2144,,2026-02-27 11:56:48,8
4499,595,Hercules,1566,1566.0,2025-10-12 23:40:51,1
4500,595,X-Men: The Last Stand,45499,45499.0,2026-07-23 07:36:58,2
4501,595,Akira,1274,,2026-07-20 00:19:39,8
4502,595,Waterworld,208,,2026-01-14 00:12:15,10
4503,595,Hot Tub Time Machine,76077,,2026-03-16 15:25:47,9
4504,595,Dead Man Walking,36,36.0,2026-01-16 07:52:30,6
4505,595,Speed,377,377.0,2026-01-21 18:18:50,3
4506,595,"Shaggy Dog, The",1016,1016.0,2026-05-01 15:58:45,8
4507,595,Cruel Intentions,2541,2541.0,2026-06-03 16:53:08,6
4508,595,Ghosts of Mississippi,1401,1401.0,2026-06-06 17:59:29,1
4509,595,Hulk,6534,,2025-10-13 21:29:50,8
4510,596,"Truman Show, The",1682,,2025-12-23 23:55:58,9
4511,596,Delirium,124851,124851.0,2026-06-08 07:15:45,5
4512,596,Disclosure,225,,2026-07-23 19:31:04,7
4513,596,"Pawnbroker, The",3789,3789.0,2026-03-14 09:01:01,7
4514,596,Falling Down,3020,,2026-04-27 03:08:24,6
4515,596,In the Line of Fire,474,,2025-10-22 20:49:30,5
4516,596,Pirates of the Caribbean: The Curse of the Black Pearl,6539,6539.0,2025-10-19 01:31:18,1
4517,597,Fargo,608,608.0,2025-09-29 03:30:59,2
4518,597,Heavenly Creatures,247,,2025-12-25 14:45:52,8
4519,597,Léon: The Professional,293,,2026-07-27 13:24:35,7
4520,597,GoldenEye,10,10.0,2026-07-19 18:05:08,4
4521,598,Hook,3489,3489.0,2025-11-11 20:50:02,6
4523,598,Terminator 2: Judgment Day,589,,2026-01-23 16:22:32,10
4524,598,Midnight Cowboy,1952,,2025-11-07 10:45:23,9
4525,598,Babe,34,,2025-10-03 06:24:28,4
4526,598,"First Wives Club, The",830,,2025-12-30 06:53:04,10
4527,598,Pirates of the Caribbean: Dead Man's Chest,45722,45722.0,2026-04-30 15:14:21,9
4528,598,Twister,736,,2025-12-24 02:12:38,5
4529,598,My Cousin Vinny,2302,2302.0,2026-05-16 00:51:05,5
4530,598,Code 46,8800,,2025-10-20 13:25:30,7
4531,599,Me and Earl and the Dying Girl,127202,,2025-09-25 08:58:38,10
4532,599,Mad Max,3702,3702.0,2025-09-09 02:36:16,4
4533,599,Grumpier Old Men,3,3.0,2026-08-17 03:44:33,2
4534,599,Trainspotting,778,778.0,2026-07-31 16:43:02,1
4535,600,Mulan,1907,1907.0,2025-12-10 22:47:06,6
4536,600,"Lost World: Jurassic Park, The",1544,,2026-01-17 11:38:25,7
4537,600,Do the Right Thing,3424,,2026-05-22 06:45:20,4
4538,600,Superman,2640,2640.0,2026-03-13 10:18:52,4
4539,600,Amelie,4973,4973.0,2026-06-15 09:16:34,8
4540,601,"Lord of the Rings: The Fellowship of the Ring, The",4993,,2026-03-31 08:43:33,9
4541,601,Fantastic Beasts and Where to Find Them,135143,,2025-09-12 00:36:45,5
4542,601,Cube,2232,2232.0,2026-07-05 04:03:08,3
4543,601,Rob Roy,151,151.0,2025-09-22 10:42:43,7
4544,601,Hellraiser,3917,,2026-05-14 16:29:27,6
4545,601,"Great Dictator, The",1281,,2026-03-20 10:20:15,4
4546,601,Deadpool,122904,,2025-12-11 20:02:52,5
4547,601,Moulin Rouge,4308,,2026-07-13 06:26:24,8
4548,601,Beetlejuice,2174,,2026-05-21 15:09:17,9
4549,601,Warm Bodies,99007,,2025-09-20 15:55:44,2
4550,601,Basket Case,4697,4697.0,2025-10-18 03:47:18,2
4551,601,They Call Me Bruce?,6141,,2025-10-03 12:45:37,8
4552,602,"Nutty Professor, The",788,,2026-04-01 18:03:10,10
4553,602,Bruce Almighty,6373,6373.0,2026-02-02 05:25:40,3
4554,602,Fahrenheit 9/11,8622,8622.0,2026-02-16 19:19:01,6
4555,602,Phenomenon,802,802.0,2026-05-13 03:50:17,4
4556,602,"Mask, The",367,,2026-08-18 04:36:48,8
4557,602,Big Night,994,994.0,2025-11-18 12:09:27,8
4558,602,Deep Rising,1762,1762.0,2026-07-20 05:12:12,2
4559,602,Breakfast at Tiffany's,902,902.0,2026-01-13 22:49:00,1
4560,602,"Monsters, Inc.",4886,,2025-10-25 08:37:41,6
4561,602,The Hunger Games: Mockingjay - Part 1,116823,116823.0,2026-03-14 00:45:50,1
4562,602,Howards End,3260,3260.0,2026-04-25 01:50:02,3
4563,602,"Pelican Brief, The",2803,,2026-03-09 09:55:36,10
4564,603,Tin Cup,852,,2026-01-01 07:05:07,10
4565,603,Sabrina,915,915.0,2025-10-25 08:45:36,7
4566,603,Interview with the Vampire: The Vampire Chronicles,253,,2025-12-30 10:53:54,9
4567,603,Armageddon,1917,1917.0,2025-09-19 00:36:53,4
4568,603,"Me, Myself & Irene",3752,,2026-07-09 20:33:41,7
4569,603,"Simpsons Movie, The",54272,,2026-02-01 18:46:48,10
4570,603,Mr. Holland's Opus,62,,2025-10-24 03:54:55,5
4571,603,Kong: Skull Island,168254,168254.0,2026-08-20 04:37:12,6
4572,603,King Kong,41569,,2026-03-21 07:55:45,8
4573,604,Starship Troopers,1676,,2026-05-21 18:45:16,4
4574,605,Pearl Harbor,4310,,2026-05-14 05:36:50,7
4575,605,"Guard, The",88235,88235.0,2025-09-17 16:19:35,3
4576,605,Toy Story,1,1.0,2026-09-01 00:36:45,6
4577,605,Dumb & Dumber,231,,2025-12-28 06:41:17,10
4578,605,"Godfather: Part II, The",1221,,2026-05-15 10:35:09,4
4579,605,"Nightmare on Elm Street, A",1347,,2026-07-23 15:17:39,8
4580,605,"Flintstones, The",355,,2026-08-13 23:40:28,5
4581,605,Animal House,3421,,2025-11-27 17:49:12,10
4582,605,Gone in 60 Seconds,3717,3717.0,2026-02-16 04:07:38,2
4583,605,Mighty Joe Young,2429,2429.0,2026-08-10 00:34:15,3
4584,606,Bedknobs and Broomsticks,1031,,2026-05-28 19:03:45,8
4585,606,Osmosis Jones,4719,4719.0,2026-04-27 13:14:35,7
4586,606,Killer's Kiss,2727,2727.0,2026-05-28 22:17:24,6
4587,606,"Replacements, The",3861,3861.0,2026-01-14 01:34:54,8
4588,606,Spaceballs,3033,3033.0,2025-10-13 10:38:31,6
4589,606,"Cabin in the Woods, The",93840,,2026-03-18 23:36:57,6
4590,606,Rocky IV,2411,,2025-09-15 11:28:35,9
4591,606,Cujo,2121,2121.0,2026-08-13 13:49:30,6
4592,606,Donnie Brasco,1466,1466.0,2026-07-30 23:48:31,2
4593,607,Trainspotting,778,,2026-03-20 01:31:10,7
4594,607,Forrest Gump,356,356.0,2026-09-04 04:47:14,1
4595,607,Basic Instinct,1092,1092.0,2026-02-10 11:09:00,3
4596,608,M*A*S*H,5060,,2025-10-05 01:30:06,4
4597,608,Heavy Metal,610,,2026-07-09 03:36:44,9
4598,608,Pulp Fiction,296,296.0,2026-02-24 03:16:42,2
4599,608,Michael,1409,,2025-11-30 23:21:35,3
4600,608,"Bourne Supremacy, The",8665,,2025-12-22 04:52:16,5
4601,608,Meet the Fockers,30825,30825.0,2026-07-04 03:39:37,10
4602,608,Fandango,2073,2073.0,2026-05-31 23:45:20,1
4603,608,"Triplets of Belleville, The",6773,6773.0,2025-10-01 12:12:15,2
4604,608,Crimson Tide,161,161.0,2025-09-15 03:01:18,2
4605,608,Hannah and Her Sisters,6993,,2026-02-14 15:40:02,10
4606,608,"Beautiful Mind, A",4995,4995.0,2026-03-07 07:04:03,1
4607,608,Black Panther,122906,122906.0,2025-09-26 16:05:59,1
4608,608,Forrest Gump,356,356.0,2026-05-04 10:35:45,1
4609,608,Stripes,1663,1663.0,2026-04-25 12:00:39,7
4610,609,Manhattan,1244,,2026-04-02 02:32:15,7
4611,610,Planet Earth,159817,159817.0,2026-01-29 13:14:36,2
4612,610,Full Metal Jacket,1222,1222.0,2025-11-20 23:17:54,7
4613,610,Taxi Driver,111,111.0,2025-10-28 02:43:16,4
4614,610,My Cousin Vinny,2302,2302.0,2025-10-26 08:03:26,3
4615,610,Avalon,6790,,2025-10-12 08:26:04,6
4616,610,Seven,47,,2025-11-04 14:08:51,10
4617,610,"Dark Knight, The",58559,58559.0,2026-07-17 07:47:33,2
